category_title;word;likes;dislikes;comments;views;days_until_trendy
Science & Politics   ;testifies;542.0;338.0;451.0;115237.0;4.0
Entertainment        ;fonsiâ€™s;542.0;113.0;62.0;47147.0;1.0
Entertainment        ;joan;542.0;113.0;62.0;47147.0;1.0
Entertainment        ;smalls;542.0;113.0;62.0;47147.0;1.0
Entertainment        ;â€œdespacitoâ€?;542.0;113.0;62.0;47147.0;1.0
Music                ;present;540.0;107.0;46.0;38814.0;6.0
Science & Politics   ;hidden;540.0;71.0;90.0;68586.0;6.0
Science & Politics   ;70;539.0;144.0;510.0;166627.0;4.0
Sports               ;500;537.0;104.0;205.0;55940.0;5.0
Sports               ;daytona;537.0;104.0;205.0;55940.0;5.0
Science & Politics   ;russian;537.0;255.0;1231.0;101570.0;3.0
Science & Politics   ;americaâ€™s;536.0;36.0;96.0;55814.0;2.0
Science & Politics   ;snowboarding;536.0;36.0;96.0;55814.0;2.0
Science & Politics   ;superstar;536.0;36.0;96.0;55814.0;2.0
Sports               ;3rd;535.0;168.0;117.0;109019.0;1.0
Sports               ;indiana;535.0;168.0;117.0;109019.0;1.0
Lifestyle            ;auto;535.0;105.0;165.0;58985.0;5.0
Lifestyle            ;detroit;535.0;105.0;165.0;58985.0;5.0
Sports               ;attempt;534.0;45.0;281.0;66876.0;3.0
Sports               ;imploded;534.0;45.0;281.0;66876.0;3.0
Sports               ;silverdome;534.0;45.0;281.0;66876.0;3.0
Sports               ;successfully;534.0;45.0;281.0;66876.0;3.0
Lifestyle            ;spreading;534.0;24.0;157.0;29124.0;1.0
Lifestyle            ;tubes;534.0;24.0;157.0;29124.0;1.0
Lifestyle            ;silverado;533.0;74.0;301.0;61652.0;5.0
Lifestyle            ;whatâ€™s;532.0;40.0;55.0;15617.0;2.0
Science & Politics   ;ship;531.0;120.0;304.0;86152.0;4.0
Science & Politics   ;carolina;529.0;127.0;505.0;161107.0;3.0
Science & Politics   ;equality;528.0;104.0;141.0;60092.0;7.0
Science & Politics   ;frankieâ€™;528.0;104.0;141.0;60092.0;7.0
Science & Politics   ;friendship;528.0;104.0;141.0;60092.0;7.0
Science & Politics   ;lily;528.0;104.0;141.0;60092.0;7.0
Science & Politics   ;tomlin;528.0;104.0;141.0;60092.0;7.0
Science & Politics   ;â€˜grace;528.0;104.0;141.0;60092.0;7.0
Theater & Animation  ;creepy;528.0;39.0;50.0;339306.0;1380.0
Lifestyle            ;kangaroo;528.0;6.0;57.0;14079.0;6.0
Lifestyle            ;sanctuary;528.0;6.0;57.0;14079.0;6.0
Entertainment        ;gerwig;527.0;40.0;44.0;47995.0;5.0
Entertainment        ;greta;527.0;40.0;44.0;47995.0;5.0
Entertainment        ;21st;526.0;61.0;338.0;15066.0;5.0
Entertainment        ;524;526.0;61.0;338.0;15066.0;5.0
Entertainment        ;billion;526.0;61.0;338.0;15066.0;5.0
Entertainment        ;century;526.0;61.0;338.0;15066.0;5.0
Entertainment        ;officially;526.0;61.0;338.0;15066.0;5.0
Lifestyle            ;ford;525.0;35.0;59.0;69001.0;4.0
Entertainment        ;amor;524.0;32.0;79.0;54990.0;6.0
Entertainment        ;ana;524.0;32.0;79.0;54990.0;6.0
Entertainment        ;declara;524.0;32.0;79.0;54990.0;6.0
Entertainment        ;le;524.0;32.0;79.0;54990.0;6.0
Entertainment        ;patricia;524.0;32.0;79.0;54990.0;6.0
Entertainment        ;su;524.0;32.0;79.0;54990.0;6.0
Entertainment        ;vivo;524.0;32.0;79.0;54990.0;6.0
Science & Politics   ;analyzer;522.0;2.0;71.0;5224.0;5.0
Science & Politics   ;cypress;522.0;2.0;71.0;5224.0;5.0
Science & Politics   ;fx3;522.0;2.0;71.0;5224.0;5.0
Science & Politics   ;logic;522.0;2.0;71.0;5224.0;5.0
Science & Politics   ;possible;522.0;2.0;71.0;5224.0;5.0
Science & Politics   ;set;522.0;191.0;483.0;86695.0;4.0
Science & Politics   ;celebrity;520.0;409.0;624.0;97024.0;6.0
Science & Politics   ;chef;520.0;409.0;624.0;97024.0;6.0
Lifestyle            ;beyond;520.0;10.0;28.0;29718.0;23.0
Music                ;cma;519.0;69.0;65.0;58135.0;7.0
Music                ;lineman;519.0;69.0;65.0;58135.0;7.0
Music                ;webb;519.0;69.0;65.0;58135.0;7.0
Music                ;wichita;519.0;69.0;65.0;58135.0;7.0
Theater & Animation  ;directed;519.0;39.0;84.0;138603.0;6.0
Theater & Animation  ;elba;519.0;39.0;84.0;138603.0;6.0
Theater & Animation  ;idris;519.0;39.0;84.0;138603.0;6.0
Theater & Animation  ;yardie;519.0;39.0;84.0;138603.0;6.0
Science & Politics   ;sexual;517.0;451.0;342.0;76466.0;4.0
Music                ;free;515.0;12.0;59.0;28781.0;115.0
Music                ;modular;515.0;12.0;59.0;28781.0;115.0
Music                ;noob;515.0;12.0;59.0;28781.0;115.0
Music                ;software;515.0;12.0;59.0;28781.0;115.0
Music                ;source;515.0;12.0;59.0;28781.0;115.0
Music                ;tutorial;515.0;12.0;59.0;28781.0;115.0
Music                ;vcv;515.0;12.0;59.0;28781.0;115.0
Science & Politics   ;timelapse;514.0;133.0;127.0;178649.0;5.0
Science & Politics   ;carpet;514.0;544.0;600.0;41264.0;1.0
Science & Politics   ;wore;514.0;544.0;600.0;41264.0;1.0
Science & Politics   ;action;513.0;34.0;4.0;15614.0;5.0
Science & Politics   ;congress;512.0;333.0;805.0;135858.0;7.0
Entertainment        ;youll;511.0;463.0;239.0;62264.0;2.0
Theater & Animation  ;beirut;510.0;1774.0;665.0;5186780.0;6.0
Science & Politics   ;bali;510.0;199.0;136.0;258697.0;4.0
Lifestyle            ;scene;510.0;17.0;130.0;79022.0;1060.0
Lifestyle            ;81;509.0;33.0;21.0;24067.0;4.0
Lifestyle            ;cheetah;509.0;33.0;21.0;24067.0;4.0
Lifestyle            ;safari;509.0;33.0;21.0;24067.0;4.0
Lifestyle            ;ride;508.0;23.0;56.0;36902.0;14.0
Lifestyle            ;360â°;507.0;25.0;41.0;47948.0;9.0
Science & Politics   ;ablaze;503.0;332.0;611.0;203229.0;5.0
Science & Politics   ;oil;503.0;332.0;611.0;203229.0;5.0
Science & Politics   ;tanker;503.0;332.0;611.0;203229.0;5.0
Music                ;catchy;502.0;43.0;74.0;72728.0;42.0
Music                ;crash;502.0;43.0;74.0;72728.0;42.0
Music                ;into;502.0;43.0;74.0;72728.0;42.0
Music                ;turn;502.0;43.0;74.0;72728.0;42.0
Entertainment        ;celine;502.0;40.0;30.0;39310.0;2.0
Entertainment        ;dionâ€™s;502.0;40.0;30.0;39310.0;2.0
Entertainment        ;onâ€?;502.0;40.0;30.0;39310.0;2.0
Entertainment        ;â€œmy;502.0;40.0;30.0;39310.0;2.0
Science & Politics   ;australia;501.0;33.0;160.0;77788.0;6.0
Science & Politics   ;barge;501.0;33.0;160.0;77788.0;6.0
Science & Politics   ;eastern;501.0;33.0;160.0;77788.0;6.0
Science & Politics   ;eve;501.0;33.0;160.0;77788.0;6.0
Science & Politics   ;explodes;501.0;33.0;160.0;77788.0;6.0
Entertainment        ;favored;497.0;37.0;196.0;46966.0;6.0
Entertainment        ;fires;497.0;37.0;196.0;46966.0;6.0
Entertainment        ;lawyer;497.0;37.0;196.0;46966.0;6.0
Entertainment        ;management;497.0;37.0;196.0;46966.0;6.0
Entertainment        ;meeks;497.0;37.0;196.0;46966.0;6.0
Lifestyle            ;rhythm;497.0;9.0;27.0;31872.0;288.0
Lifestyle            ;margot;495.0;22.0;37.0;15400.0;1.0
Lifestyle            ;robbie;495.0;22.0;37.0;15400.0;1.0
Entertainment        ;dances;494.0;7.0;37.0;31831.0;8.0
Entertainment        ;neighbors;494.0;7.0;37.0;31831.0;8.0
Sports               ;golic;492.0;611.0;137.0;141956.0;2.0
Sports               ;wingo;492.0;611.0;137.0;141956.0;2.0
Entertainment        ;ladies;492.0;45.0;61.0;6483.0;5.0
Entertainment        ;sheets;492.0;45.0;61.0;6483.0;5.0
Lifestyle            ;phonebook;491.0;23.0;59.0;47717.0;6.0
Lifestyle            ;weak;491.0;23.0;59.0;47717.0;6.0
Science & Politics   ;8k;491.0;3.0;105.0;8177.0;4.0
Science & Politics   ;breathe;491.0;3.0;105.0;8177.0;4.0
Science & Politics   ;steve;488.0;653.0;624.0;143143.0;2.0
Sports               ;luke;488.0;36.0;290.0;54183.0;4.0
Theater & Animation  ;behindthescenes;486.0;16.0;31.0;18006.0;5.0
Theater & Animation  ;timeâ€?;486.0;16.0;31.0;18006.0;5.0
Theater & Animation  ;â€œrealizing;486.0;16.0;31.0;18006.0;5.0
Entertainment        ;journey;485.0;18.0;99.0;10325.0;1.0
Entertainment        ;lukes;485.0;18.0;99.0;10325.0;1.0
Entertainment        ;cohen;485.0;418.0;310.0;81886.0;6.0
Science & Politics   ;nba;485.0;37.0;58.0;30183.0;5.0
Science & Politics   ;following;482.0;174.0;388.0;131136.0;6.0
Music                ;berliner;480.0;14.0;51.0;51816.0;5.0
Music                ;bloody;480.0;14.0;51.0;51816.0;5.0
Music                ;der;480.0;14.0;51.0;51816.0;5.0
Music                ;sundayâ€œ;480.0;14.0;51.0;51816.0;5.0
Music                ;ubahnlinie;480.0;14.0;51.0;51816.0;5.0
Music                ;und;480.0;14.0;51.0;51816.0;5.0
Music                ;wayâ€œ;480.0;14.0;51.0;51816.0;5.0
Music                ;â€žget;480.0;14.0;51.0;51816.0;5.0
Music                ;â€žoneâ€œ;480.0;14.0;51.0;51816.0;5.0
Music                ;â€žsunday;480.0;14.0;51.0;51816.0;5.0
Science & Politics   ;adas;479.0;55.0;313.0;496633.0;5.0
Science & Politics   ;ai;479.0;55.0;313.0;496633.0;5.0
Science & Politics   ;feature;479.0;55.0;313.0;496633.0;5.0
Science & Politics   ;l2;479.0;55.0;313.0;496633.0;5.0
Science & Politics   ;phantom;479.0;55.0;313.0;496633.0;5.0
Entertainment        ;familys;477.0;200.0;92.0;153341.0;6.0
Entertainment        ;rumor;477.0;200.0;92.0;153341.0;6.0
Science & Politics   ;wed;477.0;133.0;362.0;61931.0;4.0
Science & Politics   ;windsor;477.0;133.0;362.0;61931.0;4.0
Lifestyle            ;mdna;477.0;132.0;105.0;55901.0;6.0
Music                ;bareilles;477.0;2.0;32.0;6553.0;5.0
Music                ;con;477.0;2.0;32.0;6553.0;5.0
Music                ;covers;477.0;2.0;32.0;6553.0;5.0
Music                ;floorplan;477.0;2.0;32.0;6553.0;5.0
Music                ;sara;477.0;2.0;32.0;6553.0;5.0
Music                ;tegan;477.0;2.0;32.0;6553.0;5.0
Science & Politics   ;relay;475.0;123.0;0.0;764998.0;4.0
Science & Politics   ;solihull;475.0;123.0;0.0;764998.0;4.0
Science & Politics   ;mugabe;474.0;57.0;425.0;75311.0;3.0
Science & Politics   ;amber;473.0;11.0;54.0;32744.0;9.0
Science & Politics   ;guild;473.0;11.0;54.0;32744.0;9.0
Science & Politics   ;monologue;473.0;11.0;54.0;32744.0;9.0
Science & Politics   ;opening;473.0;11.0;54.0;32744.0;9.0
Science & Politics   ;ruffin;473.0;11.0;54.0;32744.0;9.0
Science & Politics   ;writers;473.0;11.0;54.0;32744.0;9.0
Music                ;mistake;471.0;18.0;24.0;17594.0;5.0
Theater & Animation  ;2014;471.0;15.0;58.0;115117.0;650.0
Sports               ;hotspur;470.0;43.0;87.0;55614.0;9.0
Sports               ;rochdale;470.0;43.0;87.0;55614.0;9.0
Sports               ;tottenham;470.0;43.0;87.0;55614.0;9.0
Theater & Animation  ;asking;470.0;19.0;44.0;54392.0;1.0
Theater & Animation  ;gerwig;470.0;19.0;44.0;54392.0;1.0
Theater & Animation  ;greta;470.0;19.0;44.0;54392.0;1.0
Theater & Animation  ;letter;470.0;19.0;44.0;54392.0;1.0
Theater & Animation  ;wrote;470.0;19.0;44.0;54392.0;1.0
Lifestyle            ;dna;470.0;13.0;53.0;25839.0;6.0
Lifestyle            ;urus;470.0;13.0;53.0;25839.0;6.0
Theater & Animation  ;brother;470.0;18.0;75.0;412663.0;7.0
Lifestyle            ;greatly;469.0;290.0;100.0;214900.0;6.0
Lifestyle            ;kraft;469.0;290.0;100.0;214900.0;6.0
Music                ;thats;469.0;4.0;106.0;86897.0;3451.0
Entertainment        ;york;468.0;92.0;84.0;28163.0;2.0
Science & Politics   ;parade;464.0;97.0;390.0;54798.0;4.0
Science & Politics   ;11;464.0;891.0;522.0;72365.0;6.0
Science & Politics   ;antibullying;464.0;891.0;522.0;72365.0;6.0
Entertainment        ;katya;464.0;64.0;96.0;24624.0;5.0
Entertainment        ;trixie;464.0;64.0;96.0;24624.0;5.0
Science & Politics   ;democrats;463.0;165.0;748.0;36168.0;5.0
Science & Politics   ;reach;463.0;165.0;748.0;36168.0;5.0
Science & Politics   ;reopen;463.0;165.0;748.0;36168.0;5.0
Science & Politics   ;republicans;463.0;165.0;748.0;36168.0;5.0
Science & Politics   ;fans;463.0;50.0;150.0;63995.0;6.0
Science & Politics   ;alive;462.0;205.0;352.0;93865.0;6.0
Science & Politics   ;comes;462.0;205.0;352.0;93865.0;6.0
Science & Politics   ;cyclone;462.0;205.0;352.0;93865.0;6.0
Science & Politics   ;champions;460.0;27.0;20.0;71089.0;4.0
Science & Politics   ;showdown;460.0;27.0;20.0;71089.0;4.0
Gaming               ;ign;460.0;30.0;204.0;16172.0;5.0
Gaming               ;news;460.0;30.0;204.0;16172.0;5.0
Entertainment        ;whazzup;459.0;152.0;82.0;258506.0;4215.0
Science & Politics   ;least;459.0;159.0;158.0;116091.0;5.0
Entertainment        ;irv;456.0;29.0;176.0;57465.0;7.0
Theater & Animation  ;dolby;455.0;18.0;101.0;17129.0;1.0
Theater & Animation  ;titanic;455.0;18.0;101.0;17129.0;1.0
Science & Politics   ;outside;454.0;172.0;685.0;93506.0;4.0
Music                ;knows;454.0;7.0;34.0;46430.0;4.0
Music                ;nobel;454.0;7.0;34.0;46430.0;4.0
Music                ;peace;454.0;7.0;34.0;46430.0;4.0
Music                ;perform;454.0;7.0;34.0;46430.0;4.0
Music                ;prize;454.0;7.0;34.0;46430.0;4.0
Science & Politics   ;accept;451.0;374.0;1178.0;42607.0;2.0
Science & Politics   ;haley;451.0;374.0;1178.0;42607.0;2.0
Sports               ;embiid;450.0;15.0;120.0;44392.0;11.0
Sports               ;joel;450.0;15.0;120.0;44392.0;11.0
Science & Politics   ;ends;449.0;482.0;933.0;32290.0;5.0
Science & Politics   ;longtime;449.0;482.0;933.0;32290.0;5.0
Science & Politics   ;partnership;449.0;482.0;933.0;32290.0;5.0
Science & Politics   ;drake;449.0;60.0;185.0;45777.0;2419.0
Science & Politics   ;whistleblower;449.0;60.0;185.0;45777.0;2419.0
Entertainment        ;haunting;449.0;33.0;84.0;52100.0;6.0
Entertainment        ;mirrens;449.0;33.0;84.0;52100.0;6.0
Entertainment        ;spooky;449.0;33.0;84.0;52100.0;6.0
Entertainment        ;mayer;448.0;65.0;111.0;65190.0;1.0
Theater & Animation  ;mosaic;447.0;65.0;83.0;64261.0;4.0
Theater & Animation  ;olivia;447.0;65.0;83.0;64261.0;4.0
Sports               ;12518;446.0;677.0;857.0;1276082.0;4.0
Sports               ;bradyâ€™s;446.0;677.0;857.0;1276082.0;4.0
Sports               ;little;446.0;677.0;857.0;1276082.0;4.0
Sports               ;pissantâ€?;446.0;677.0;857.0;1276082.0;4.0
Sports               ;reimer;446.0;677.0;857.0;1276082.0;4.0
Sports               ;weei;446.0;677.0;857.0;1276082.0;4.0
Sports               ;â€œannoying;446.0;677.0;857.0;1276082.0;4.0
Lifestyle            ;miracle;445.0;44.0;44.0;890843.0;6.0
Entertainment        ;altruistic;445.0;15.0;12.0;53000.0;943.0
Entertainment        ;compassion;445.0;15.0;12.0;53000.0;943.0
Entertainment        ;matthieu;445.0;15.0;12.0;53000.0;943.0
Entertainment        ;meditation;445.0;15.0;12.0;53000.0;943.0
Entertainment        ;ricard;445.0;15.0;12.0;53000.0;943.0
Lifestyle            ;azealia;444.0;226.0;669.0;42034.0;5.0
Lifestyle            ;ma;444.0;226.0;669.0;42034.0;5.0
Lifestyle            ;nothing;444.0;226.0;669.0;42034.0;5.0
Lifestyle            ;rap;444.0;226.0;669.0;42034.0;5.0
Lifestyle            ;remy;444.0;226.0;669.0;42034.0;5.0
Lifestyle            ;saying;444.0;226.0;669.0;42034.0;5.0
Lifestyle            ;imitate;443.0;133.0;116.0;81011.0;14.0
Science & Politics   ;regarding;442.0;433.0;521.0;32825.0;5.0
Science & Politics   ;strategy;442.0;433.0;521.0;32825.0;5.0
Sports               ;147;441.0;233.0;229.0;116336.0;3.0
Sports               ;barrett;441.0;233.0;229.0;116336.0;3.0
Sports               ;cuts;441.0;233.0;229.0;116336.0;3.0
Sports               ;jt;441.0;233.0;229.0;116336.0;3.0
Science & Politics   ;decide;440.0;899.0;1023.0;94683.0;4.0
Science & Politics   ;draw;440.0;899.0;1023.0;94683.0;4.0
Science & Politics   ;tiebreaking;440.0;899.0;1023.0;94683.0;4.0
Theater & Animation  ;barry;439.0;13.0;172.0;25923.0;1.0
Theater & Animation  ;ending;439.0;13.0;172.0;25923.0;1.0
Theater & Animation  ;felicity;439.0;13.0;172.0;25923.0;1.0
Theater & Animation  ;iris;439.0;13.0;172.0;25923.0;1.0
Science & Politics   ;iraniraq;438.0;46.0;572.0;112077.0;5.0
Lifestyle            ;4550;436.0;55.0;49.0;28308.0;4.0
Lifestyle            ;bespoke;436.0;55.0;49.0;28308.0;4.0
Lifestyle            ;hour;436.0;18.0;66.0;16080.0;4.0
Entertainment        ;dornans;436.0;12.0;0.0;118269.0;5.0
Entertainment        ;hasnt;436.0;12.0;0.0;118269.0;5.0
Entertainment        ;bitcoincryptocurrency;436.0;4.0;89.0;6883.0;5.0
Entertainment        ;koreans;436.0;4.0;89.0;6883.0;5.0
Entertainment        ;obsessed;436.0;4.0;89.0;6883.0;5.0
Science & Politics   ;nsa;434.0;76.0;257.0;59145.0;7.0
Science & Politics   ;occurs;434.0;76.0;257.0;59145.0;7.0
Entertainment        ;en;434.0;72.0;40.0;98689.0;5.0
Science & Politics   ;rick;433.0;128.0;227.0;50631.0;5.0
Entertainment        ;cher;433.0;11.0;35.0;21007.0;1.0
Entertainment        ;ellis;433.0;11.0;35.0;21007.0;1.0
Entertainment        ;tracee;433.0;11.0;35.0;21007.0;1.0
Theater & Animation  ;concept;431.0;90.0;93.0;89872.0;5.0
Theater & Animation  ;hardy;431.0;90.0;93.0;89872.0;5.0
Theater & Animation  ;venom;431.0;90.0;93.0;89872.0;5.0
Science & Politics   ;pressed;430.0;322.0;1058.0;105911.0;3.0
Science & Politics   ;olympia;430.0;199.0;330.0;144773.0;8.0
Sports               ;bloody;429.0;35.0;343.0;164241.0;8.0
Sports               ;brutal;429.0;35.0;343.0;164241.0;8.0
Sports               ;hit;429.0;35.0;343.0;164241.0;8.0
Sports               ;namestnikov;429.0;35.0;343.0;164241.0;8.0
Sports               ;sustr;429.0;35.0;343.0;164241.0;8.0
Science & Politics   ;am;428.0;4.0;50.0;7263.0;9.0
Lifestyle            ;eisenstein;427.0;93.0;51.0;139026.0;1713.0
Lifestyle            ;montage;427.0;93.0;51.0;139026.0;1713.0
Lifestyle            ;sergei;427.0;93.0;51.0;139026.0;1713.0
Music                ;cabrona;427.0;14.0;28.0;5839.0;4.0
Music                ;gin;427.0;14.0;28.0;5839.0;4.0
Music                ;wigmore;427.0;14.0;28.0;5839.0;4.0
Science & Politics   ;daley;426.0;88.0;550.0;33768.0;6.0
Science & Politics   ;duty;426.0;88.0;550.0;33768.0;6.0
Science & Politics   ;jury;426.0;88.0;550.0;33768.0;6.0
Science & Politics   ;custody;425.0;135.0;860.0;124542.0;3.0
Lifestyle            ;viralhog;424.0;38.0;73.0;102893.0;5.0
Entertainment        ;johansson;422.0;2030.0;949.0;60731.0;6.0
Entertainment        ;scarlett;422.0;2030.0;949.0;60731.0;6.0
Entertainment        ;womens;422.0;2030.0;949.0;60731.0;6.0
Entertainment        ;hilariously;422.0;573.0;190.0;97710.0;6.0
Entertainment        ;munn;422.0;573.0;190.0;97710.0;6.0
Entertainment        ;nash;422.0;573.0;190.0;97710.0;6.0
Entertainment        ;niecy;422.0;573.0;190.0;97710.0;6.0
Entertainment        ;olivia;422.0;573.0;190.0;97710.0;6.0
Entertainment        ;words;421.0;11.0;125.0;31015.0;6.0
Sports               ;20171109;420.0;10.0;236.0;18573.0;4.0
Sports               ;35;420.0;10.0;236.0;18573.0;4.0
Sports               ;tripledouble;420.0;10.0;236.0;18573.0;4.0
Sports               ;ten;418.0;60.0;400.0;88857.0;6.0
Sports               ;wisconsin;418.0;60.0;400.0;88857.0;6.0
Science & Politics   ;east;418.0;54.0;278.0;71261.0;4.0
Science & Politics   ;claims;416.0;213.0;379.0;152387.0;3.0
Science & Politics   ;taken;416.0;213.0;379.0;152387.0;3.0
Science & Politics   ;ned;415.0;35.0;253.0;55419.0;7.0
Science & Politics   ;seems;415.0;35.0;253.0;55419.0;7.0
Science & Politics   ;serious;415.0;35.0;253.0;55419.0;7.0
Theater & Animation  ;tom;415.0;48.0;88.0;94469.0;648.0
Sports               ;astros;412.0;52.0;103.0;885363.0;8.0
Sports               ;outâ€?;412.0;52.0;103.0;885363.0;8.0
Sports               ;wr;412.0;52.0;103.0;885363.0;8.0
Sports               ;â€œtries;412.0;52.0;103.0;885363.0;8.0
Science & Politics   ;boston;411.0;60.0;190.0;71914.0;7.0
Sports               ;20171116;411.0;5.0;132.0;29188.0;5.0
Sports               ;brown;411.0;5.0;132.0;29188.0;5.0
Sports               ;jaylen;411.0;5.0;132.0;29188.0;5.0
Science & Politics   ;tom;409.0;179.0;493.0;154023.0;608.0
Sports               ;fa;407.0;44.0;118.0;51570.0;7.0
Lifestyle            ;2avi;407.0;27.0;140.0;87215.0;2115.0
Lifestyle            ;suicide;407.0;27.0;140.0;87215.0;2115.0
Science & Politics   ;murphy;407.0;246.0;559.0;27019.0;435.0
Entertainment        ;blackish;405.0;5.0;18.0;37891.0;5.0
Entertainment        ;spinoff;405.0;5.0;18.0;37891.0;5.0
Entertainment        ;trust;404.0;47.0;81.0;66068.0;6.0
Entertainment        ;lot;404.0;12.0;50.0;35730.0;9.0
Sports               ;dubâ„¢;402.0;67.0;87.0;67726.0;5.0
Sports               ;single;402.0;67.0;87.0;67726.0;5.0
Sports               ;solution;402.0;67.0;87.0;67726.0;5.0
Sports               ;sram;402.0;67.0;87.0;67726.0;5.0
Sports               ;technology;402.0;67.0;87.0;67726.0;5.0
Science & Politics   ;briefing;402.0;537.0;0.0;45135.0;5.0
Science & Politics   ;arrests;400.0;86.0;381.0;34293.0;4.0
Science & Politics   ;basketball;400.0;86.0;381.0;34293.0;4.0
Science & Politics   ;discuss;400.0;86.0;381.0;34293.0;4.0
Science & Politics   ;mens;400.0;86.0;381.0;34293.0;4.0
Science & Politics   ;ucla;400.0;86.0;381.0;34293.0;4.0
Entertainment        ;111417;399.0;114.0;63.0;42451.0;5.0
Entertainment        ;target;399.0;114.0;63.0;42451.0;5.0
Entertainment        ;andy;399.0;281.0;223.0;66413.0;4.0
Science & Politics   ;ring;399.0;68.0;67.0;204506.0;6.0
Sports               ;105th;398.0;32.0;311.0;48860.0;3.0
Sports               ;argonauts;398.0;32.0;311.0;48860.0;3.0
Sports               ;calgary;398.0;32.0;311.0;48860.0;3.0
Sports               ;cfl;398.0;32.0;311.0;48860.0;3.0
Sports               ;grey;398.0;32.0;311.0;48860.0;3.0
Sports               ;stampeders;398.0;32.0;311.0;48860.0;3.0
Theater & Animation  ;belle;398.0;6.0;83.0;99066.0;1292.0
Theater & Animation  ;exotic;398.0;6.0;83.0;99066.0;1292.0
Theater & Animation  ;felton;398.0;6.0;83.0;99066.0;1292.0
Theater & Animation  ;rare;398.0;6.0;83.0;99066.0;1292.0
Entertainment        ;relief;397.0;254.0;207.0;54346.0;3.0
Science & Politics   ;market;397.0;90.0;1039.0;58231.0;1.0
Science & Politics   ;plunges;397.0;90.0;1039.0;58231.0;1.0
Sports               ;heavyhitters;396.0;40.0;176.0;58234.0;8.0
Sports               ;several;396.0;40.0;176.0;58234.0;8.0
Entertainment        ;hilton;395.0;449.0;394.0;87198.0;5.0
Entertainment        ;zylka;395.0;449.0;394.0;87198.0;5.0
Theater & Animation  ;stains;395.0;10.0;35.0;25084.0;1.0
Music                ;amazones;395.0;8.0;62.0;18471.0;79.0
Music                ;dafrique;395.0;8.0;62.0;18471.0;79.0
Music                ;dame;395.0;8.0;62.0;18471.0;79.0
Music                ;et;395.0;8.0;62.0;18471.0;79.0
Music                ;les;395.0;8.0;62.0;18471.0;79.0
Music                ;nneka;395.0;8.0;62.0;18471.0;79.0
Music                ;ses;395.0;8.0;62.0;18471.0;79.0
Music                ;valises;395.0;8.0;62.0;18471.0;79.0
Science & Politics   ;photos;394.0;140.0;139.0;36098.0;7.0
Science & Politics   ;derailment;393.0;88.0;0.0;119784.0;8.0
Lifestyle            ;celebration;393.0;25.0;34.0;41165.0;6.0
Lifestyle            ;disneyparkslive;393.0;25.0;34.0;41165.0;6.0
Sports               ;lewis;393.0;23.0;135.0;48172.0;1.0
Science & Politics   ;attorney;391.0;121.0;1011.0;60549.0;4.0
Science & Politics   ;general;391.0;121.0;1011.0;60549.0;4.0
Science & Politics   ;nationals;391.0;121.0;1011.0;60549.0;4.0
Science & Politics   ;ocean;391.0;49.0;397.0;659442.0;8.0
Music                ;bodak;391.0;26.0;54.0;37022.0;7.0
Music                ;mobo;391.0;26.0;54.0;37022.0;7.0
Entertainment        ;angelesâ€™s;388.0;39.0;67.0;41471.0;2.0
Entertainment        ;chases;388.0;39.0;67.0;41471.0;2.0
Entertainment        ;dangerous;388.0;39.0;67.0;41471.0;2.0
Entertainment        ;los;388.0;39.0;67.0;41471.0;2.0
Entertainment        ;obsession;388.0;39.0;67.0;41471.0;2.0
Lifestyle            ;beach;388.0;726.0;617.0;51882.0;14.0
Music                ;carlie;387.0;32.0;45.0;28434.0;6.0
Lifestyle            ;jeopardy;386.0;11.0;24.0;49915.0;6.0
Lifestyle            ;covergirl;384.0;71.0;44.0;15300.0;5.0
Lifestyle            ;gloss;384.0;71.0;44.0;15300.0;5.0
Lifestyle            ;iamwhatimakeup;384.0;71.0;44.0;15300.0;5.0
Lifestyle            ;kat;384.0;71.0;44.0;15300.0;5.0
Entertainment        ;soulful;384.0;44.0;23.0;33977.0;2.0
Entertainment        ;terrified;384.0;44.0;23.0;33977.0;2.0
Science & Politics   ;sciencetake;381.0;12.0;47.0;12168.0;4.0
Science & Politics   ;swim;381.0;12.0;47.0;12168.0;4.0
Lifestyle            ;renault;381.0;4.0;51.0;58519.0;7.0
Lifestyle            ;rs18;381.0;4.0;51.0;58519.0;7.0
Lifestyle            ;view;381.0;4.0;51.0;58519.0;7.0
Science & Politics   ;hottest;379.0;64.0;0.0;54703.0;5.0
Theater & Animation  ;assault;379.0;49.0;199.0;172587.0;30.0
Theater & Animation  ;george;379.0;49.0;199.0;172587.0;30.0
Theater & Animation  ;harvey;379.0;49.0;199.0;172587.0;30.0
Theater & Animation  ;sexually;379.0;49.0;199.0;172587.0;30.0
Theater & Animation  ;stern;379.0;49.0;199.0;172587.0;30.0
Theater & Animation  ;takei;379.0;49.0;199.0;172587.0;30.0
Theater & Animation  ;weinstein;379.0;49.0;199.0;172587.0;30.0
Science & Politics   ;gohmert;375.0;258.0;213.0;49455.0;6.0
Science & Politics   ;conference;372.0;138.0;228.0;54993.0;5.0
Sports               ;listicles;372.0;58.0;83.0;97945.0;9.0
Sports               ;short;372.0;58.0;83.0;97945.0;9.0
Sports               ;speed;372.0;58.0;83.0;97945.0;9.0
Sports               ;track;372.0;58.0;83.0;97945.0;9.0
